309900,3788,309500,300,310500,100,309300,3986,310600,100,309200,100,310700,200,309100,300,310800,200,308900,100,310900,9348,308800,200,311000,1800,308700,200,311100,4500,308600,400,311300,100,308500,400,311400,100,308400,1600,311500,100,308000,3000,311600,100,307900,3100,311800,600,307800,100,312800,900,307700,860,313500,1400,307600,100,313800,100,306400,100,315000,26,306000,1400,316900,300,305600,100,318400,100,305000,1000,325000,100,300900,100,326800,100,293500,100,329200,100,292500,100,332900,300,291400,400,337900,1000,290500,20,339000,20,289400,100,344800,10,287000,2000,346600,40,284900,100,363600,100,274500,20,366300,100,271700,20,367800,100,271500,10000,371800,300,255700,100,372000,3300,252600,100,372100,2400,249900,100,392400,100,248000,3500,20000000,100,247800,200,9999999999,0,247600,1000,9999999999,0,247500,1300,9999999999,0,233800,400,9999999999,0,225300,100,9999999999,0,100,100,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0
309900,3788,309500,300,310500,200,309300,3986,310600,100,309200,100,310700,200,309100,300,310800,200,308900,100,310900,9348,308800,200,311000,1800,308700,200,311100,4500,308600,400,311300,100,308500,400,311400,100,308400,1600,311500,100,308000,3000,311600,100,307900,3100,311800,600,307800,100,312800,900,307700,860,313500,1400,307600,100,313800,100,306400,100,315000,26,306000,1400,316900,300,305600,100,318400,100,305000,1000,325000,100,300900,100,326800,100,293500,100,329200,100,292500,100,332900,300,291400,400,337900,1000,290500,20,339000,20,289400,100,344800,10,287000,2000,346600,40,284900,100,363600,100,274500,20,366300,100,271700,20,367800,100,271500,10000,371800,300,255700,100,372000,3300,252600,100,372100,2400,249900,100,392400,100,248000,3500,20000000,100,247800,200,9999999999,0,247600,1000,9999999999,0,247500,1300,9999999999,0,233800,400,9999999999,0,225300,100,9999999999,0,100,100,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0
309900,3788,309500,300,310400,100,309300,3986,310500,200,309200,100,310600,100,309100,300,310700,200,308900,100,310800,200,308800,200,310900,9348,308700,200,311000,1800,308600,400,311100,4500,308500,400,311300,100,308400,1600,311400,100,308000,3000,311500,100,307900,3100,311600,100,307800,100,311800,600,307700,860,312800,900,307600,100,313500,1400,306400,100,313800,100,306000,1400,315000,26,305600,100,316900,300,305000,1000,318400,100,300900,100,325000,100,293500,100,326800,100,292500,100,329200,100,291400,400,332900,300,290500,20,337900,1000,289400,100,339000,20,287000,2000,344800,10,284900,100,346600,40,274500,20,363600,100,271700,20,366300,100,271500,10000,367800,100,255700,100,371800,300,252600,100,372000,3300,249900,100,372100,2400,248000,3500,392400,100,247800,200,20000000,100,247600,1000,9999999999,0,247500,1300,9999999999,0,233800,400,9999999999,0,225300,100,9999999999,0,100,100,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0
309900,3788,309500,300,310400,100,309300,3986,310500,300,309200,100,310600,100,309100,300,310700,200,308900,100,310800,200,308800,200,310900,9348,308700,200,311000,1800,308600,400,311100,4500,308500,400,311300,100,308400,1600,311400,100,308000,3000,311500,100,307900,3100,311600,100,307800,100,311800,600,307700,860,312800,900,307600,100,313500,1400,306400,100,313800,100,306000,1400,315000,26,305600,100,316900,300,305000,1000,318400,100,300900,100,325000,100,293500,100,326800,100,292500,100,329200,100,291400,400,332900,300,290500,20,337900,1000,289400,100,339000,20,287000,2000,344800,10,284900,100,346600,40,274500,20,363600,100,271700,20,366300,100,271500,10000,367800,100,255700,100,371800,300,252600,100,372000,3300,249900,100,372100,2400,248000,3500,392400,100,247800,200,20000000,100,247600,1000,9999999999,0,247500,1300,9999999999,0,233800,400,9999999999,0,225300,100,9999999999,0,100,100,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0
309900,3788,309500,300,310400,100,309300,3986,310500,300,309200,100,310600,200,309100,300,310700,200,308900,100,310800,200,308800,200,310900,9348,308700,200,311000,1800,308600,400,311100,4500,308500,400,311300,100,308400,1600,311400,100,308000,3000,311500,100,307900,3100,311600,100,307800,100,311800,600,307700,860,312800,900,307600,100,313500,1400,306400,100,313800,100,306000,1400,315000,26,305600,100,316900,300,305000,1000,318400,100,300900,100,325000,100,293500,100,326800,100,292500,100,329200,100,291400,400,332900,300,290500,20,337900,1000,289400,100,339000,20,287000,2000,344800,10,284900,100,346600,40,274500,20,363600,100,271700,20,366300,100,271500,10000,367800,100,255700,100,371800,300,252600,100,372000,3300,249900,100,372100,2400,248000,3500,392400,100,247800,200,20000000,100,247600,1000,9999999999,0,247500,1300,9999999999,0,233800,400,9999999999,0,225300,100,9999999999,0,100,100,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0
309900,3788,309500,300,310400,100,309300,3986,310500,300,309200,100,310600,200,309100,300,310700,300,308900,100,310800,200,308800,200,310900,9348,308700,200,311000,1800,308600,400,311100,4500,308500,400,311300,100,308400,1600,311400,100,308000,3000,311500,100,307900,3100,311600,100,307800,100,311800,600,307700,860,312800,900,307600,100,313500,1400,306400,100,313800,100,306000,1400,315000,26,305600,100,316900,300,305000,1000,318400,100,300900,100,325000,100,293500,100,326800,100,292500,100,329200,100,291400,400,332900,300,290500,20,337900,1000,289400,100,339000,20,287000,2000,344800,10,284900,100,346600,40,274500,20,363600,100,271700,20,366300,100,271500,10000,367800,100,255700,100,371800,300,252600,100,372000,3300,249900,100,372100,2400,248000,3500,392400,100,247800,200,20000000,100,247600,1000,9999999999,0,247500,1300,9999999999,0,233800,400,9999999999,0,225300,100,9999999999,0,100,100,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0
309900,3788,309500,300,310400,100,309300,3986,310500,300,309200,100,310600,200,309100,300,310700,300,308900,100,310800,200,308800,200,310900,9348,308700,200,311000,1800,308600,400,311100,4500,308500,400,311400,100,308400,1600,311500,100,308000,3000,311600,100,307900,3100,311800,600,307800,100,312800,900,307700,860,313500,1400,307600,100,313800,100,306400,100,315000,26,306000,1400,316900,300,305600,100,318400,100,305000,1000,325000,100,300900,100,326800,100,293500,100,329200,100,292500,100,332900,300,291400,400,337900,1000,290500,20,339000,20,289400,100,344800,10,287000,2000,346600,40,284900,100,363600,100,274500,20,366300,100,271700,20,367800,100,271500,10000,371800,300,255700,100,372000,3300,252600,100,372100,2400,249900,100,392400,100,248000,3500,20000000,100,247800,200,9999999999,0,247600,1000,9999999999,0,247500,1300,9999999999,0,233800,400,9999999999,0,225300,100,9999999999,0,100,100,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0
309900,3788,309500,300,310400,100,309300,3986,310500,300,309200,100,310600,200,309100,300,310700,300,308900,100,310800,200,308800,200,310900,9348,308700,200,311000,1800,308600,400,311100,4500,308500,400,311500,100,308400,1600,311600,100,308000,3000,311800,600,307900,3100,312800,900,307800,100,313500,1400,307700,860,313800,100,307600,100,315000,26,306400,100,316900,300,306000,1400,318400,100,305600,100,325000,100,305000,1000,326800,100,300900,100,329200,100,293500,100,332900,300,292500,100,337900,1000,291400,400,339000,20,290500,20,344800,10,289400,100,346600,40,287000,2000,363600,100,284900,100,366300,100,274500,20,367800,100,271700,20,371800,300,271500,10000,372000,3300,255700,100,372100,2400,252600,100,392400,100,249900,100,20000000,100,248000,3500,9999999999,0,247800,200,9999999999,0,247600,1000,9999999999,0,247500,1300,9999999999,0,233800,400,9999999999,0,225300,100,9999999999,0,100,100,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0
309900,3788,309500,300,310400,100,309300,3986,310500,300,309200,100,310600,200,309100,300,310700,300,308900,100,310800,200,308800,200,310900,9348,308700,200,311000,1800,308600,400,311100,4500,308500,400,311600,100,308400,1600,311800,600,308000,3000,312800,900,307900,3100,313500,1400,307800,100,313800,100,307700,860,315000,26,307600,100,316900,300,306400,100,318400,100,306000,1400,325000,100,305600,100,326800,100,305000,1000,329200,100,300900,100,332900,300,293500,100,337900,1000,292500,100,339000,20,291400,400,344800,10,290500,20,346600,40,289400,100,363600,100,287000,2000,366300,100,284900,100,367800,100,274500,20,371800,300,271700,20,372000,3300,271500,10000,372100,2400,255700,100,392400,100,252600,100,20000000,100,249900,100,9999999999,0,248000,3500,9999999999,0,247800,200,9999999999,0,247600,1000,9999999999,0,247500,1300,9999999999,0,233800,400,9999999999,0,225300,100,9999999999,0,100,100,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0
309900,3788,309500,300,310400,100,309300,3986,310500,300,309200,100,310600,200,309100,300,310700,300,308900,100,310800,200,308800,200,310900,9348,308700,200,311000,1800,308600,400,311100,4500,308500,400,311800,600,308400,1600,312800,900,308000,3000,313500,1400,307900,3100,313800,100,307800,100,315000,26,307700,860,316900,300,307600,100,318400,100,306400,100,325000,100,306000,1400,326800,100,305600,100,329200,100,305000,1000,332900,300,300900,100,337900,1000,293500,100,339000,20,292500,100,344800,10,291400,400,346600,40,290500,20,363600,100,289400,100,366300,100,287000,2000,367800,100,284900,100,371800,300,274500,20,372000,3300,271700,20,372100,2400,271500,10000,392400,100,255700,100,20000000,100,252600,100,9999999999,0,249900,100,9999999999,0,248000,3500,9999999999,0,247800,200,9999999999,0,247600,1000,9999999999,0,247500,1300,9999999999,0,233800,400,9999999999,0,225300,100,9999999999,0,100,100,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0,9999999999,0,-9999999999,0
