34200.317289601,1,4756682,100,310000,-1
34200.317289601,1,2119713,500,309500,1
34200.317289601,1,4756755,1008,310000,-1
34200.317289601,1,3068695,1575,309500,1
34200.317289601,1,4768364,889,310000,-1
34200.317289601,1,3559825,65,309500,1
34200.317289601,1,4885371,14,310000,-1
34200.317289601,1,3562160,20,309500,1
34200.317289601,1,4885495,2700,310000,-1
34200.317289601,1,4291931,5000,309500,1
34200.317289601,1,4886246,120,310000,-1
34200.317289601,1,5980674,1,309500,1
34200.317289601,1,4886247,700,310000,-1
34200.317289601,1,5980676,200,309500,1
34200.317289601,1,4886471,46,310000,-1
34200.317289601,1,2140005,30,309400,1
34200.317289601,1,4886998,200,310000,-1
34200.317289601,1,4887141,170,310000,-1
34200.317289601,1,4887302,100,310000,-1
34200.317289601,1,5980692,200,310000,-1
34200.317289601,1,5980693,50,310000,-1
34200.317289601,1,5980695,499,310000,-1
34200.317289601,1,5980697,154,310000,-1
34200.317289601,1,5980698,250,310000,-1
34200.317289601,1,5980699,100,310000,-1
34200.317289601,1,5980702,100,310000,-1
34200.317289601,1,5980703,200,310000,-1
34200.317289601,1,5980704,130,310000,-1
34200.317289601,1,5980708,150,310000,-1
34200.317289601,1,5980709,202,310000,-1
34200.317289601,1,5980710,1000,310000,-1
34200.317289601,1,5980712,1000,310000,-1
34200.317289601,1,6016695,216,310000,-1
34200.317289601,1,7552907,300,310000,-1
34200.317289601,1,8589322,5500,310000,-1
34200.317289601,1,9940243,2000,310000,-1
34200.317289601,1,10030243,200,310000,-1
34200.317289601,1,10562940,100,310000,-1
34200.317289601,1,12644416,200,310000,-1
34200.317289601,1,12687322,1100,310000,-1
34200.317289601,1,12921845,150,310000,-1
34200.317289601,1,12991178,100,310000,-1
34200.317289601,1,1379744,199,310100,-1
34200.317289601,1,1507949,2000,310200,-1
34200.317289601,1,1370494,225,310400,-1
34200.317289601,1,1490846,5111,310400,-1
34200.317289601,1,1903560,901,310400,-1
34200.317289601,1,3097339,30,310400,-1
34200.317289601,1,5980715,100,310400,-1
34200.317289601,1,1287643,646,310500,-1
34200.317289601,1,1360094,134,310500,-1
34200.317289601,1,1366961,1000,310500,-1
34200.317289601,1,1368847,5250,310500,-1
34200.317289601,1,1570011,1911,310500,-1
34200.317289601,1,1903443,112,310500,-1
34200.317289601,1,1903525,200,310500,-1
34200.317289601,1,1903563,1200,310500,-1
34200.317289601,1,1903605,100,310500,-1
34200.317289601,1,1903613,30,310500,-1
34200.317289601,1,1903694,100,310500,-1
34200.317289601,1,2123076,31,310500,-1
34200.317289601,1,2131535,100,310500,-1
34200.317289601,1,3553084,1368,310500,-1
34200.317289601,1,4871000,70,310500,-1
34200.317289601,1,5980719,190,310500,-1
34200.317289601,1,5980723,100,310500,-1
34200.317289601,1,5980725,100,310500,-1
34200.317289601,1,7139837,220,310500,-1
34200.317289601,1,1360097,2000,310600,-1
34200.318659799,1,16190507,100,310300,-1
34200.318686493,3,16160123,100,310400,-1
34200.318686493,1,16190527,100,310500,-1
34200.318688733,3,16166225,100,309100,1
34200.318688733,1,16190529,100,309200,1
34200.318721057,1,16190540,100,309600,1
34200.318742165,4,7326600,5,309900,1
34200.318747321,3,16124881,100,308200,1
34200.318781359,1,16190566,100,309700,1
34200.318808505,3,16124903,100,308300,1
34200.318823441,3,16190527,100,310500,-1
34200.318823441,1,16190585,100,310600,-1
34200.318833047,3,16190507,100,310300,-1
34200.318860839,1,16190592,100,309900,-1
34200.318873831,4,1368569,50,309800,1
34200.318885744,1,16190605,100,307800,1
34200.318905076,1,16190609,10000,300500,1
34200.318950882,1,16190616,100,307900,1
34200.318963379,1,16190619,100,309900,-1
34200.319017192,3,16190605,100,307800,1
34200.319035628,4,1368569,195,309800,1
34200.319129179,2,16168686,1800,310600,-1
34200.319131718,3,16163114,1200,310100,-1
34200.319471656,1,16190770,1200,310000,-1
34200.319524579,3,15864572,1200,311000,-1
34200.319558555,3,16168807,200,310600,-1
34200.319558555,1,16190796,200,311300,-1
34200.320200176,1,16190991,1200,310100,-1
34200.320735037,1,16191105,3000,310200,-1
34200.320894073,3,15834920,100,308900,1
34200.320964161,3,15847601,100,309100,1
34200.321025443,3,15834937,100,311000,-1
34200.321071589,3,16190796,200,311300,-1
34200.321071589,1,16191192,200,310200,-1
34200.321074052,3,15847615,100,311100,-1
34200.321098662,3,16165335,200,311200,-1
34200.321098662,1,16191200,200,310300,-1
34200.321135317,3,16165333,200,311100,-1
34200.321135317,1,16191212,200,310400,-1
34200.321172446,3,16165321,200,311000,-1
34200.321172446,1,16191224,200,310500,-1
34200.321205471,3,16165310,200,310900,-1
34200.321205471,1,16191239,200,310600,-1
34200.322967801,4,16190592,100,309900,-1
34200.322967801,4,16190619,100,309900,-1
34200.323522654,3,16190991,1200,310100,-1
34200.323529221,3,16191105,3000,310200,-1
34200.32352956,3,16190770,1200,310000,-1
34200.323868803,3,16191192,200,310200,-1
34200.323868803,1,16191916,200,310900,-1
34200.323892248,3,16191200,200,310300,-1
34200.323892248,1,16191919,200,311000,-1
34200.323920677,3,16191212,200,310400,-1
34200.323920677,1,16191928,200,311100,-1
34200.323941365,3,16191224,200,310500,-1
34200.323941365,1,16191933,200,311200,-1
34200.323972574,3,16191239,200,310600,-1
34200.323972574,1,16191936,200,311300,-1
34200.324156259,1,16191972,1200,309400,1
34200.324158032,1,16191973,3000,310300,-1
34200.324250961,3,16085642,3000,308000,1
34200.324261537,1,16192000,1200,310100,-1
34200.324265308,3,15782093,1200,308400,1
34200.324266242,3,16142109,3000,308300,1
34200.324324686,1,16192012,100,308000,1
34200.324376879,2,16163311,200,310400,-1
34200.324391885,3,16190616,100,307900,1
34200.324427153,1,16192040,1200,310000,-1
34200.32452682,3,16191936,200,311300,-1
34200.32452682,1,16192061,200,310300,-1
34200.324527924,3,16189570,200,310200,-1
34200.324560582,3,16191933,200,311200,-1
34200.324560582,1,16192071,200,310400,-1
34200.324593567,3,16191928,200,311100,-1
34200.324593567,1,16192078,200,310500,-1
34200.324618027,3,16191919,200,311000,-1
34200.324618027,1,16192085,200,310600,-1
34200.325143449,1,16192198,3000,309300,1
34200.325229026,1,16192215,3000,310200,-1
34200.325267561,4,3581980,28,310000,-1
34200.325267561,4,3906511,100,310000,-1
34200.325267561,4,4743470,100,310000,-1
34200.325267561,4,4745892,267,310000,-1
34200.325267561,4,4748779,205,310000,-1
34200.325340175,1,16192237,200,310200,-1
34200.325523207,3,16142205,200,308100,1
34200.325523207,1,16192280,200,309300,1
34200.325548452,3,16142193,200,308200,1
34200.325548452,1,16192285,200,309200,1
34200.325601439,3,16142174,200,308300,1
34200.325601439,1,16192297,200,309100,1
34200.325612379,1,16192301,100,308100,1
34200.325633743,3,16163206,200,308400,1
34200.325633743,1,16192308,200,309000,1
34200.325661276,3,16163204,200,308500,1
34200.325661276,1,16192310,200,308900,1
34200.325684496,1,16192314,100,308200,1
34200.325688188,3,16169383,200,308600,1
34200.325688188,1,16192316,200,308800,1
34200.325704581,3,16192012,100,308000,1
34200.325718289,3,16191916,200,310900,-1
34200.325718289,1,16192331,200,310200,-1
34200.325772444,1,16192346,100,308300,1
34200.325793707,3,16192301,100,308100,1
34200.32584088,3,16192314,100,308200,1
34200.325906495,1,16192365,3000,309200,1
34200.327106635,1,16192566,100,309600,1
34200.327948978,2,16192198,1800,309300,1
34200.328193544,3,16192280,200,309300,1
34200.328193544,1,16192704,200,308600,1
34200.328220764,3,16192566,100,309600,1
34200.330060476,1,16192945,100,309900,-1
34200.330161795,1,16192966,100,309900,-1
34200.332263875,1,16193263,200,309700,1
34200.336364207,4,1368569,5,309800,1
34200.336364207,4,1370414,95,309800,1
34200.337736852,3,16193263,200,309700,1
34200.339841646,3,16190529,100,309200,1
34200.339841646,1,16194607,100,309300,1
34200.351542475,4,16192945,100,309900,-1
34200.352628739,1,16197394,100,309800,1
34200.354023715,4,1370414,100,309800,1
34200.358646021,4,16192966,72,309900,-1
34200.361732024,1,16199225,100,309800,1
34200.362833878,3,16197394,100,309800,1
34200.36513166,4,1370414,100,309800,1
34200.366314111,1,16200228,100,309900,-1
34200.368143858,1,16200677,100,297400,1
34200.368324212,3,16149461,96,311600,-1
34200.368373053,1,16200736,100,322400,-1
34200.368612065,3,16135101,300,309500,1
34200.36977536,4,1370414,5,309800,1
34200.36977536,4,1375833,5,309800,1
34200.36977536,4,2177947,50,309800,1
34200.36977536,4,16199225,100,309800,1
34200.370846048,3,16200228,100,309900,-1
34200.376790398,1,16202740,88,312600,-1
34200.381193668,1,16203672,300,309500,1
34200.38561777,4,16192966,28,309900,-1
34200.394100812,1,16207189,17,309600,1
34200.436653273,3,16200736,100,322400,-1
34200.436820239,1,16214613,100,322300,-1
34200.480973144,1,16224419,100,309700,1
34200.485083209,1,16225155,200,315000,-1
34200.485141783,1,16225169,200,305100,1
34200.485184547,1,16225183,200,321600,-1
34200.4852109,1,16225188,200,299300,1
34200.485632109,3,16192040,1200,310000,-1
34200.486349934,3,16192237,200,310200,-1
34200.558408679,1,16238323,43,309400,1
34200.572854959,3,14315296,100,249900,1
34200.573092491,3,14315295,100,367800,-1
34200.573254964,1,16241404,100,285500,1
34200.574087718,1,16241579,100,333900,-1
34200.57590661,1,16241916,96,311900,-1
34200.609281098,1,16248287,100,310000,-1
34200.657165591,1,16256772,200,309500,1
34200.657234114,3,15749154,400,308500,1
34200.675100516,4,4748779,700,310000,-1
34200.686881228,4,4748779,72,310000,-1
34200.725218196,1,16269371,100,309500,1
34200.743108805,1,16271908,200,309600,1
34200.743173374,3,15749226,400,308600,1
34200.747951025,1,16272491,100,306100,1
34200.748015902,1,16272499,100,313800,-1
34200.787236519,4,4748779,1134,310000,-1
34200.787236519,4,4749881,866,310000,-1
34200.822778592,1,16282845,100,325000,-1
34200.837898688,1,16284721,2076,320000,-1
34200.86492946,1,16288197,33,310000,-1
34200.876749065,3,16271908,200,309600,1
34200.879244261,3,16288197,33,310000,-1
34200.899799629,1,16292948,33,309900,-1
34200.899900203,1,16292963,100,309900,-1
34200.935533922,4,16292948,33,309900,-1
34200.935533922,4,16292963,100,309900,-1
34200.935533922,1,16298656,267,309800,1
34200.93562519,1,16298663,3000,309800,1
34200.935783065,1,16298681,100,309800,1
34200.93580687,3,16224419,100,309700,1
34200.935852834,1,16298686,100,309800,1
34200.935866394,3,16298681,100,309800,1
34200.935879551,1,16298690,100,309800,1
34200.935908989,3,16298690,100,309800,1
34200.936042082,3,16298686,100,309800,1
34200.936107702,1,16298714,100,309800,1
34200.943458859,1,16299435,100,310100,-1
34200.995117115,1,16305617,100,303600,1
34200.995225317,4,16298656,267,309800,1
34200.999894169,1,16306310,100,315600,-1
34201.032673727,3,16298663,3000,309800,1
34201.051162731,1,16317947,3000,309800,1
34201.060659636,1,16319638,100,310100,-1
34201.063535939,4,4749881,1001,310000,-1
34201.063535939,4,4751686,29,310000,-1
34201.063535939,4,4752136,87,310000,-1
34201.063535939,4,4752217,250,310000,-1
34201.063535939,4,4754975,141,310000,-1
34201.063535939,4,4756682,100,310000,-1
34201.063535939,4,4756755,392,310000,-1
34201.064849227,1,16320268,100,288100,1
34201.084130423,1,16323003,400,310000,-1
34201.085742287,4,16323003,400,310000,-1
34201.085742287,4,4756755,616,310000,-1
34201.085742287,4,4768364,889,310000,-1
34201.085742287,4,4885371,14,310000,-1
34201.085742287,4,4885495,1631,310000,-1
34201.133719803,3,16203672,300,309500,1
34201.139338826,1,16332196,300,310200,-1
34201.142313007,3,16317947,3000,309800,1
34201.145867096,1,16333185,300,309900,1
34201.145944751,1,16333190,100,309900,1
34201.145950642,3,16298714,100,309800,1
34201.147180582,1,16333290,200,309600,1
34201.182436477,1,16338595,9,309900,1
34201.360137944,1,13773845,300,309400,1
34201.360137944,1,5980729,550,310600,-1
34201.360137944,1,1368403,3,309300,1
34201.360137944,1,11474422,1000,310600,-1
34201.360137944,1,1379717,113,309300,1
34201.360137944,1,1477997,200,310700,-1
34201.360137944,1,2114014,15,309300,1
34201.360137944,1,1579706,600,310700,-1
34201.360137944,1,2177965,18,309300,1
34201.360137944,1,4886714,200,310700,-1
34201.360137944,1,3552998,100,309300,1
34201.360137944,1,11673189,600,310700,-1
34201.360137944,1,3735699,45,309300,1
34201.360137944,1,2114017,51,310800,-1
34201.360137944,1,4862259,25,309300,1
34201.360137944,1,2180591,2000,310800,-1
34201.360137944,1,4885670,9,309300,1
34201.360137944,1,3096844,100,310800,-1
34201.360137944,1,5980680,200,309300,1
34201.360137944,1,8782215,340,310800,-1
34201.360137944,1,5980681,1000,309300,1
34201.360137944,1,1500599,5556,310900,-1
34201.360137944,1,5980682,100,309300,1
34201.360137944,1,1902422,1000,310900,-1
34201.360137944,1,5980683,325,309300,1
34201.360137944,1,1903553,300,310900,-1
34201.360137944,1,11333711,6,309300,1
34201.360137944,1,3560462,100,310900,-1
34201.360137944,1,13429066,83,309300,1
34201.360137944,1,1334234,1000,311000,-1
34201.360137944,1,4885958,16,309100,1
34201.360137944,1,1345950,125,311000,-1
34201.360137944,1,1360230,50,309000,1
34201.360137944,1,1353301,238,311000,-1
34201.360137944,1,3065693,115,309000,1
34201.360137944,1,1353532,150,311000,-1
34201.360137944,1,3199415,200,309000,1
34201.360137944,1,1359049,1430,311000,-1
34201.360137944,1,3528468,600,309000,1
34201.360137944,1,1379921,50,311000,-1
34201.360137944,1,3554119,500,309000,1
34201.360137944,1,1488478,622,311000,-1
34201.360137944,1,4338455,100,309000,1
34201.360137944,1,1490693,2000,311000,-1
34201.360137944,1,4886395,1000,309000,1
34201.360137944,1,1491293,1600,311000,-1
34201.360137944,1,11372724,2,309000,1
34201.360137944,1,1500634,100,311000,-1
34201.360137944,1,8995513,7,308800,1
34201.360137944,1,1544080,194,311000,-1
34201.360137944,1,10611816,200,308800,1
34201.360137944,1,1587622,500,311000,-1
34201.360137944,1,11628413,500,308800,1
34201.360137944,1,1596641,540,311000,-1
34201.360137944,1,3565461,460,308700,1
34201.360137944,1,1597268,100,311000,-1
34201.360137944,1,1657258,100,311000,-1
34201.360137944,1,1902763,1300,311000,-1
34201.360137944,1,1902789,200,311000,-1
34201.360137944,1,1902852,500,311000,-1
34201.360137944,1,1903928,600,311000,-1
34201.360137944,1,1903938,99,311000,-1
34201.360137944,1,2127307,20,311000,-1
34201.360137944,1,2159560,15,311000,-1
34201.360137944,1,2176485,15,311000,-1
34201.360137944,1,3558663,402,311000,-1
34201.360137944,1,4748430,2222,311000,-1
34201.360137944,1,4752094,192,311000,-1
34201.360137944,1,4885523,500,311000,-1
34201.360137944,1,5980765,200,311000,-1
34201.360137944,1,5980767,24,311000,-1
34201.360137944,1,5980769,96,311000,-1
34201.360137944,1,7328056,336,311000,-1
34201.360137944,1,8844062,100,311000,-1
34201.360137944,1,8999690,100,311000,-1
34201.360137944,1,11542470,200,311000,-1
34201.360137944,1,13540696,1000,311000,-1
34201.360137944,1,1874612,300,311100,-1
34201.369982515,4,16333185,100,309900,1
34201.377337785,4,16333185,200,309900,1
34201.377739191,3,16338595,9,309900,1
34201.381712538,1,16364382,300,310300,-1
34201.384791757,1,16364678,300,310400,-1
34201.397550235,1,16365900,300,309900,1
34201.628977093,4,16333190,100,309900,1
34201.628977093,4,16365900,300,309900,1
34201.628977093,5,0,579,309900,1
34201.629116688,1,16387882,3000,310000,-1
34201.629134207,1,16387886,100,310000,-1
34201.6291582,1,16387891,3000,310000,-1
34201.629166547,1,16387892,100,310000,-1
34201.629252139,3,16387891,3000,310000,-1
34201.629265113,3,16387892,100,310000,-1
34201.629611035,3,16333290,200,309600,1
34201.629621208,3,16256772,200,309500,1
34201.634618703,1,16388500,3000,310000,-1
34201.634655565,1,16388505,100,310000,-1
34201.634705167,3,16388500,3000,310000,-1
34201.634735503,3,16388505,100,310000,-1
34201.644925875,4,4885495,500,310000,-1
34201.672666025,1,16391936,200,310100,-1
34201.672747503,3,15688255,400,311100,-1
34201.673213206,1,16391999,200,310200,-1
34201.71143199,3,16387882,3000,310000,-1
34201.745137522,1,16397137,200,310000,-1
34201.745283754,3,15629041,400,311000,-1
34201.746521107,5,0,21,309900,1
34201.746887122,3,16387886,100,310000,-1
34201.927354706,4,1372100,100,309700,1
34201.927354706,4,3559741,148,309700,1
34201.927354706,4,4887006,1,309700,1
34201.927354706,4,4887010,4,309700,1
34201.927354706,4,16190566,47,309700,1
34201.928687113,3,16191972,1200,309400,1
34201.928693104,2,16192365,1800,309200,1
34201.928846611,3,16192285,200,309200,1
34201.928846611,1,16407556,200,308500,1
34201.928890476,3,16192297,200,309100,1
34201.928890476,1,16407562,200,308400,1
34201.928926179,3,16192308,200,309000,1
34201.928926179,1,16407564,200,308300,1
34201.928946161,3,16192310,200,308900,1
34201.928946161,1,16407565,200,308200,1
34201.929374451,1,16407595,3000,309100,1
34201.929565741,3,16407565,200,308200,1
34201.929565741,1,16407622,200,309100,1
34201.92959064,3,16407564,200,308300,1
34201.92959064,1,16407628,200,309000,1
34201.92963885,3,16407562,200,308400,1
34201.92963885,1,16407633,200,308900,1
34202.02950681,4,16190566,53,309700,1
34202.029599998,1,16415403,3000,309900,-1
34202.029635069,1,16415404,100,309900,-1
34202.029666078,1,16415406,3000,309900,-1
34202.029676351,1,16415409,100,309900,-1
34202.029677519,1,16415410,100,311700,-1
34202.029703004,1,16415411,100,309900,-1
34202.029745293,3,16364678,300,310400,-1
34202.029746864,1,16415415,100,311600,-1
34202.029767717,3,16415406,3000,309900,-1
34202.029789605,3,16415411,100,309900,-1
34202.029823606,1,16415424,100,311500,-1
34202.029846993,3,16415410,100,311700,-1
34202.029899108,1,16415429,100,311400,-1
34202.029920014,3,16415415,100,311600,-1
34202.029965206,1,16415435,100,311300,-1
34202.029988842,3,16415424,100,311500,-1
34202.030044836,1,16415446,100,311200,-1
34202.030066529,3,16415429,100,311400,-1
34202.030116994,3,16415435,100,311300,-1
34202.032047645,3,16190585,100,310600,-1
34202.032047645,1,16415602,100,310500,-1
34202.032348082,3,16170086,200,309400,1
34202.032380019,1,16415630,3000,309700,-1
34202.032413064,1,16415632,100,309700,-1
34202.032423364,1,16415634,3000,309700,-1
34202.032438081,1,16415636,100,309800,-1
34202.032455808,1,16415639,100,309700,-1
34202.032473769,3,16415446,100,311200,-1
34202.032523723,3,16415634,3000,309700,-1
34202.032541051,3,16415639,100,309700,-1
34202.148506982,3,16415404,100,309900,-1
34202.148535647,3,16415632,100,309700,-1
34202.171493941,1,16424993,100,279000,1
34202.192407335,1,16429213,3000,321000,-1
34202.193303774,1,16429431,100,300500,1
34202.196647245,1,16430326,100,333300,-1
34202.19787224,3,11016419,100,392400,-1
34202.19803035,1,16430699,100,309900,-1
34202.19842255,1,16430814,70,295000,1
34202.198561334,3,1592771,2000,287000,1
34202.205491029,3,15749225,7748,310900,-1
34202.207712938,3,10562940,100,310000,-1
34202.208477004,1,16433322,100,309600,1
34202.210162226,3,11016418,100,225300,1
34202.210230372,1,16433720,3000,292000,1
34202.212260065,3,1550624,100,20000000,-1
34202.212833336,3,4887141,170,310000,-1
34202.212870995,3,4887302,100,310000,-1
34202.212916044,3,4886247,700,310000,-1
34202.214995101,5,0,100,309650,-1
34202.217375651,1,16435546,3000,286000,1
34202.218237968,3,4886246,120,310000,-1
34202.219359026,1,16436017,400,325000,-1
34202.219867212,1,16436146,200,309900,-1
34202.224789387,1,16437363,500,300000,1
34202.227409688,3,4886998,200,310000,-1
34202.228403136,3,4886471,46,310000,-1
34202.232150932,3,7552907,300,310000,-1
34202.234931207,5,0,300,309650,-1
34202.247991566,3,4885495,569,310000,-1
34202.249051667,1,16443743,100,275000,1
34202.252527464,1,16444906,1200,283200,1
34202.254366433,1,16445408,2000,287000,1
34202.25442085,1,16445431,3500,257600,1
34202.255182425,3,16430699,100,309900,-1
34202.259298784,1,16446733,90,310000,-1
34202.26039039,3,16436146,200,309900,-1
34202.262084903,1,16447573,236,310000,-1
34202.263232158,5,0,920,309650,-1
34202.263286985,1,16447903,100,288000,1
34202.264004113,1,16448086,100,288000,1
34202.266330402,1,16448785,100,345000,-1
34202.266999012,1,16448995,1200,260000,1
34202.267966526,1,16449299,100,345000,-1
34202.268463358,1,16449479,100,320000,-1
34202.269209658,1,16449713,100,309800,-1
34202.269987583,1,16449977,100,340000,-1
34202.271151031,1,16450397,100,290000,1
34202.275093721,1,16451095,400,302000,1
34202.289863381,3,16446733,90,310000,-1
34202.293916996,3,16447573,236,310000,-1
34202.301006479,5,0,100,309650,-1
34202.31074005,5,0,100,309650,-1
34202.315003413,1,16457304,100,371600,-1
34202.325557569,5,0,400,309650,-1
34202.325568106,5,0,600,309650,-1
34202.327299069,5,0,600,309650,-1
34202.328149071,5,0,600,309650,-1
34202.328558325,5,0,400,309650,-1
34202.32892823,5,0,400,309650,-1
34202.333700071,5,0,500,309650,-1
34202.333957572,5,0,400,309650,-1
34202.334565433,5,0,600,309650,-1
